,name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_Entire home/apt,room_Hotel room,room_Private room,room_Shared room,price_category,review_day,review_month,review_year
8170,White House Hostel Family (4pax) Shared Bathroom,Piti,Ratchathewi,13.7534,100.53822,Hotel room,1214,1,8,17,320,False,True,False,False,Medium,5,8,2022
8172,HappysealoversApartmentinBangkok,Hunao,Bang Phlat,13.78664,100.47257,Entire home/apt,3740,1,0,1,0,True,False,False,False,High,11,12,2022
8173,Business suit.Luxury sky swimming pool. EM 2 Siam,JSHome Luxury,Khlong Toei,13.71604,100.57046,Entire home/apt,2457,1,7,22,78,True,False,False,False,High,20,10,2022
8174,Very beautiful comfortable and beautiful comfor,Cheng,Parthum Wan,13.74129,100.52016,Entire home/apt,1351,1,0,1,179,True,False,False,False,Medium,11,12,2022
8177,Very beautiful and comfortable with the new best,Chen,Parthum Wan,13.74001,100.52045,Entire home/apt,1905,1,0,1,180,True,False,False,False,Medium,11,12,2022
8178,Very beautiful and very comfortable with the,Cheng,Parthum Wan,13.7418,100.51827,Entire home/apt,1905,1,0,1,179,True,False,False,False,Medium,11,12,2022
8180,Very beautiful and comfortable apartment with,Cheng,Parthum Wan,13.74161,100.51817,Entire home/apt,1905,1,0,1,180,True,False,False,False,Medium,11,12,2022
8181,Very beautiful and beautiful apartment with,Luni,Parthum Wan,13.74274,100.52003,Entire home/apt,1870,1,0,1,180,True,False,False,False,Medium,11,12,2022
8182,Newly Renovated Chillax 1BR near BTS Ari,Kanomping,Phaya Thai,13.78169,100.54934,Entire home/apt,1754,1,65,11,344,True,False,False,False,Medium,16,12,2022
8183,Very beautiful and comfortable apartment with the,Bei,Parthum Wan,13.74022,100.51818,Entire home/apt,1870,1,0,1,180,True,False,False,False,Medium,11,12,2022
8186,FL18SV  1bed room  Sathorn old town food street,SiamLife,Sathon,13.70828,100.52571,Entire home/apt,1500,7,2,17,253,True,False,False,False,Medium,30,11,2022
8187,New Contemporary & Spacious Studio near Skytrain,Kanomping,Phaya Thai,13.7838,100.54922,Entire home/apt,1550,1,31,11,340,True,False,False,False,Medium,10,12,2022
8189,"Neveu:The Casa, 5 bedrooms Apt@MRT Sutthisan",Potae Pongthorn,Din Daeng,13.79078,100.57375,Entire home/apt,8573,1,39,9,308,True,False,False,False,High,18,12,2022
8191,Bangkok Brilliant,Darius,Din Daeng,13.80052,100.57449,Entire home/apt,900,1,4,1,0,True,False,False,False,Low,29,1,2020
8193,Elegant & Grand life style-1 Bedroom apt. near BTS,Ben,Khlong Toei,13.70392,100.59738,Entire home/apt,999,2,17,3,302,True,False,False,False,Low,15,12,2020
8194,White House Hostel 2 Bunk Beds Shared Bathroom,Piti,Ratchathewi,13.75424,100.53751,Hotel room,986,1,1,17,322,False,True,False,False,Low,15,7,2019
8195,Hub of the city with 360 degree view roof top,Suppakornd,Bang Na,13.65685,100.61051,Private room,900,1,0,1,90,False,False,True,False,Low,11,12,2022
8196,The sena,Jirayut,Suanluang,13.74803,100.63583,Private room,1650,1,0,1,365,False,False,True,False,Medium,11,12,2022
8198,Lumpini,ดำรงรักษ์,Khlong Toei,13.71826,100.55611,Private room,1700,1,1,1,365,False,False,True,False,Medium,11,7,2019
8199,1 bed in 6 bed dormitory(Mixed) + shared washroom,All Day Hostel,Phra Khanong,13.69822,100.60529,Hotel room,350,1,0,6,179,False,True,False,False,Low,11,12,2022
8200,Deluxe Bedroom in Tropical Summer Hostel,Tropical,Sathon,13.71638,100.53003,Private room,880,1,1,7,364,False,False,True,False,Low,5,7,2021
8201,Triple room in Tropical Summer hostel,Tropical,Sathon,13.71602,100.52937,Private room,893,1,6,7,362,False,False,True,False,Low,5,2,2020
8202,Twin room in Tropical Summer Hostel,Tropical,Sathon,13.71733,100.52918,Private room,672,1,0,7,359,False,False,True,False,Low,11,12,2022
8203,Family room 6 Beds in Tropical Summer Hostel,Tropical,Sathon,13.71618,100.5295,Private room,1863,1,1,7,364,False,False,True,False,Medium,6,1,2020
8204,2BR-SKYLINE GALLERY-Phrakhanong BTS-漂亮的房子-WiFi,Kevin,Vadhana,13.72122,100.60329,Entire home/apt,2186,1,120,11,342,True,False,False,False,High,13,12,2022
8206,mali. 1MIN to Ploenchit BTS/ 4BR Duplex Penthouse,Mali,Parthum Wan,13.74265,100.54932,Entire home/apt,8881,1,101,2,251,True,False,False,False,High,25,12,2022
8207,All we need is hostel,Varistha,Bang Rak,13.72327,100.5241,Shared room,310,1,0,1,181,False,False,False,True,Low,11,12,2022
8208,Jiamei Apartment,Miri,Ratchathewi,13.76761,100.5274,Entire home/apt,4156,1,0,1,0,True,False,False,False,High,11,12,2022
8209,Cozy room near BTS Surasak_POOL&GYM_Pool view,Jira,Sathon,13.70975,100.51835,Entire home/apt,1897,1,29,1,130,True,False,False,False,Medium,21,11,2022
8210,盛字二号/曼谷280平花园别墅/泳池/7-11超市/网红夜市/购物中心/free wifi/已消毒,Tina,Bueng Kum,13.82708,100.6463,Entire home/apt,3920,1,48,4,0,True,False,False,False,High,6,2,2020
8211,D condo,Kul,Suanluang,13.72015,100.61386,Private room,1600,3,0,1,365,False,False,True,False,Medium,11,12,2022
8212,bts onnut 素坤逸50 酒店式公寓 超高性价比套房双床房,Hua,Khlong Toei,13.70433,100.59968,Entire home/apt,843,2,11,20,112,True,False,False,False,Low,10,11,2022
8213,4 pax 800THB per Night | Srinakarin  [Free Wifi],Virut,Pra Wet,13.70101,100.67619,Entire home/apt,804,7,14,4,132,True,False,False,False,Low,24,12,2022
8214,at BTS/metro New luxury room + free wifi 2/2,Apinun,Thon buri,13.71109,100.47085,Private room,520,1,62,5,149,False,False,True,False,Low,13,12,2022
8215,Budget Apartment (near stadium 10 mins by walk),New,Bang Kapi,13.75826,100.61409,Private room,450,1,6,2,353,False,False,True,False,Low,17,12,2022
8216,Born Free Hostel,Born Free Hostel,Phra Nakhon,13.76199,100.50257,Shared room,305,1,1,1,0,False,False,False,True,Low,28,10,2019
8217,White House Hostel Deluxe Room Shared Bathroom,Piti,Ratchathewi,13.7534,100.53822,Hotel room,786,1,2,17,322,False,True,False,False,Low,22,7,2019
8218,White House Hostel Deluxe Room with Balcony,Piti,Ratchathewi,13.7534,100.53822,Hotel room,786,1,8,17,332,False,True,False,False,Low,13,12,2019
8219,White House Hostel Deluxe Room Shared Bathroom,Piti,Ratchathewi,13.7534,100.53822,Hotel room,786,1,8,17,333,False,True,False,False,Low,7,12,2022
8221,คณุตม์ อพาร์ทเม้นท์,คณุตม์,Don Mueang,13.93325,100.60533,Entire home/apt,820,1,1,1,365,True,False,False,False,Low,3,9,2019
8222,回家,Yane,Huai Khwang,13.77115,100.58073,Private room,1600,7,0,1,180,False,False,True,False,Medium,11,12,2022
8223,at BTS/metro New luxury room + free wifi 3/1,Apinun,Thon buri,13.71062,100.47084,Private room,456,1,76,5,137,False,False,True,False,Low,13,12,2022
8224,at BTS/metro New luxury room + free wifi 3/2,Apinun,Thon buri,13.71246,100.47286,Private room,488,1,106,5,133,False,False,True,False,Low,10,12,2022
8225,at BTS/metro New luxury room + free wifi 3/3,Apinun,Thon buri,13.71091,100.4728,Private room,455,1,59,5,118,False,False,True,False,Low,11,5,2022
8226,Cozy Apartment,Ploy,Bang Khun thain,13.65154,100.44636,Private room,890,1,0,1,364,False,False,True,False,Low,11,12,2022
8227,"3 bed/2 bath, 74 sqm near MRT Ratchadapisek (5min)",Nat,Din Daeng,13.79717,100.57002,Entire home/apt,729,1,31,1,221,True,False,False,False,Low,24,12,2022
8228,The cosy river (Studio deluxe room),Paul,Khlong San,13.7188,100.50926,Hotel room,1357,1,2,4,357,False,True,False,False,Medium,4,9,2022
8230,Святославовичквартира,Святослав,Khlong Toei,13.72728,100.57363,Private room,4000,1,0,1,365,False,False,True,False,High,11,12,2022
8231,แมริออท เอ็กเซ,Ying,Din Daeng,13.77211,100.55563,Entire home/apt,4329,1,0,1,365,True,False,False,False,High,11,12,2022
8232,West Wing Mansion+cozy+comfy+you pay what you get,Pipatpong,Bangkok Yai,13.73522,100.47114,Entire home/apt,500,1,2,2,365,True,False,False,False,Low,13,10,2022
8233,West Wing Mansion Room 2,Pipatpong,Bangkok Yai,13.73485,100.47143,Entire home/apt,500,1,0,2,179,True,False,False,False,Low,11,12,2022
8234,Centrally Located 5 Minutes to BTS Ratchathewi Standard,Sakaowadee,Ratchathewi,13.7494,100.53304,Private room,5000,1,3,8,302,False,False,True,False,High,19,2,2020
8235,New* Streetfront 2BR Boutique Suite/FL4 CityCenter,Kaem,Ratchathewi,13.75111,100.53793,Private room,1200,1,29,9,0,False,False,True,False,Medium,19,8,2022
8236,Centrally Located 5 Minutes to BTS Ratchathewi Superior,Sakaowadee,Ratchathewi,13.7494,100.53304,Private room,5000,1,0,8,302,False,False,True,False,High,11,12,2022
8237,ห้องพักสุดหรู คอนโด Aspire สาทร-ท่าพระ,Wilawan,Thon buri,13.71503,100.47903,Private room,1700,1,0,1,365,False,False,True,False,Medium,11,12,2022
8238,"100-Year City Center Villa ""Breakfast & Cleaning",Poom And Fon,Parthum Wan,13.73694,100.55107,Entire home/apt,10466,2,53,1,269,True,False,False,False,High,14,12,2022
8239,Modern 4BR in the heart of Sukhumvit Near BTS Nana,Apinya,Vadhana,13.73009,100.58703,Private room,6250,1,4,9,0,False,False,True,False,High,29,8,2022
8240,The cosy river (Premium 1 Bedroom),Paul,Khlong San,13.72772,100.50214,Hotel room,1666,1,2,4,361,False,True,False,False,Medium,1,1,2020
8241,Jewel Near Chatuchak,David I,Huai Khwang,13.79561,100.58513,Entire home/apt,623,1,9,1,0,True,False,False,False,Low,2,10,2019
8242,OLEIFERA Townhouse/CtrlBKK BTS/180sqm/4-10 Guests,Kip,Suanluang,13.73496,100.63318,Entire home/apt,3600,1,30,1,302,True,False,False,False,High,16,3,2020
8244,ศุภาลัย,Mee,Pra Wet,13.6775,100.64455,Private room,600,1,0,1,87,False,False,True,False,Low,11,12,2022
8245,#3-5 Minute walk to BTS onnut Wifi Washing machine,Som,Phra Khanong,13.70406,100.60378,Entire home/apt,999,1,2,15,90,True,False,False,False,Low,7,5,2021
8246,Studio 2min walks BTS Phra Khanong Shophouse26 R1,Shophouse,Vadhana,13.7148,100.59346,Private room,904,1,49,6,142,False,False,True,False,Low,27,12,2022
8247,Baan Meng Chinatown,Memie,Pom Prap Sattru Phai,13.73995,100.51559,Entire home/apt,2500,1,0,1,362,True,False,False,False,High,11,12,2022
8248,"P.T. Court Hotel, Bangkok",Patchara,Ratchathewi,13.76322,100.5391,Entire home/apt,3325,1,1,1,358,True,False,False,False,High,13,12,2019
8249,xiao‘ room   ins风直通泳池阳台房35平一居室公寓,Yun,Huai Khwang,13.789,100.58305,Entire home/apt,700,5,8,1,275,True,False,False,False,Low,6,12,2022
8250,ICON HOSTEL,Kachen,Bangkok Noi,13.75667,100.48133,Private room,6000,2,0,3,180,False,False,True,False,High,11,12,2022
8251,Twin Queen Size Bed + Shared Bathroom+4 ppl,Pagon,Yan na wa,13.69516,100.53133,Private room,855,1,3,8,352,False,False,True,False,Low,27,11,2022
8252,"1 min walk to BTS N1 Station.B. Near Siam, MBK",Gee,Ratchathewi,13.75053,100.53157,Private room,1529,1,13,2,360,False,False,True,False,Medium,21,11,2022
8254,"Cozy 2BD | 7min MRT, Mall, Jodd Fair, Ratchada",Chatchadaporn,Din Daeng,13.75714,100.5614,Entire home/apt,2597,1,3,2,361,True,False,False,False,High,9,12,2022
8255,Day dream Apartment Bangkok 102,Hordur Ingi,Ratchathewi,13.76065,100.53989,Private room,484,4,13,7,166,False,False,True,False,Low,22,9,2022
8256,"3BR*Near to Grand Palace, Wat Arun,and Khaosan Rd",Sakuna,Bang Phlat,13.77095,100.48457,Entire home/apt,4239,1,24,1,151,True,False,False,False,High,22,12,2022
8257,Friends house,Panumas,Taling Chan,13.77535,100.43513,Private room,900,1,0,1,180,False,False,True,False,Low,11,12,2022
8258,Newly Renovated Chic Studio w/Balcony near BTS Ari,Kanomping,Phaya Thai,13.78265,100.54829,Entire home/apt,1529,1,52,11,260,True,False,False,False,Medium,27,11,2022
8259,Best place with perfect host in Bangkok,Esbah,Chom Thong,13.66193,100.46675,Shared room,1500,1,0,1,365,False,False,False,True,Medium,11,12,2022
8260,Condo,Bungonsri,Bangkok Noi,13.76606,100.48758,Entire home/apt,990,1,1,2,210,True,False,False,False,Low,10,5,2022
8261,[1 BEDROOM] CONDO NEAR GRAND PALACE,Bungonsri,Bang Phlat,13.77271,100.48501,Entire home/apt,800,1,2,2,92,True,False,False,False,Low,20,7,2022
8262,Mossa House,เอกลักษณ์,Bangkok Yai,13.72753,100.47467,Private room,799,1,0,1,365,False,False,True,False,Low,11,12,2022
8263,AIRPORT​ HOUSE​,May,Don Mueang,13.92345,100.58271,Private room,490,1,2,1,364,False,False,True,False,Low,31,8,2019
8265,One bedroom Apt (kitchen+Free cleaning)Lumpini MRT,Bee,Sathon,13.72046,100.54753,Hotel room,1500,1,5,29,333,False,True,False,False,Medium,13,4,2022
8266,Bangkok BTS On Nut 1B Condo Full-equiped Wifi 2PPL,Mika,Khlong Toei,13.70344,100.59363,Entire home/apt,1500,7,4,4,153,True,False,False,False,Medium,4,10,2022
8268,TCGreen Flat/ Comfy room,Duangpon,Suanluang,13.74214,100.62159,Entire home/apt,3450,1,0,1,89,True,False,False,False,High,11,12,2022
8269,303 - The Jatu Standard @Maneeya Park,David,Bang Na,13.6737,100.60762,Hotel room,1800,3,0,7,365,False,True,False,False,Medium,11,12,2022
8270,"4BR-ROOF Garden (8min Walk to MRT)JJ Market, BigC",Kunjira,Chatu Chak,13.81149,100.56692,Entire home/apt,3750,1,41,3,0,True,False,False,False,High,7,3,2020
8271,"Perfect 1B @Thonglor, Swimming  Pool中文服务",Rebecca,Khlong Toei,13.71777,100.57622,Entire home/apt,1000,8,62,21,144,True,False,False,False,Low,21,12,2022
8272,Artemis Sukhumvit77,Natthakan,Suanluang,13.71056,100.60587,Entire home/apt,1000,3,8,1,155,True,False,False,False,Low,30,7,2022
8273,ZZZ Cozy House near Don Mueang Airport - 10 mins,Peony,Don Mueang,13.92404,100.59842,Private room,700,1,26,3,356,False,False,True,False,Low,21,12,2022
8274,The Cosy River (Family Suite 2 BedRooms),Paul,Khlong San,13.71829,100.50751,Private room,3071,1,0,4,363,False,False,True,False,High,11,12,2022
8278,Sleeping friend's house,ชลธิชา,Don Mueang,13.92167,100.58528,Private room,750,1,5,6,180,False,False,True,False,Low,15,9,2022
8279,PhraRam9,Tasphicha,Suanluang,13.74005,100.62173,Entire home/apt,3390,1,0,1,179,True,False,False,False,High,11,12,2022
8280,7D/No Guest Service Fee/Bumrungrad/NIST/Terminal21,Jj,Vadhana,13.74766,100.5583,Entire home/apt,3829,15,48,10,53,True,False,False,False,High,25,12,2022
8281,"Bangkok Comfy 1Bed,connect Airport link/BTS/MRT#4",Thunder M.,Suanluang,13.74087,100.60021,Entire home/apt,999,1,27,7,0,True,False,False,False,Low,1,3,2020
8282,The cosy river ( Family Deluxe room),Paul,Khlong San,13.72866,100.50102,Private room,2500,1,0,4,362,False,False,True,False,High,11,12,2022
8283,The Anonymous Townhouse - The Beach shack,Baker,Bang Rak,13.72483,100.52148,Hotel room,1571,2,66,9,25,False,True,False,False,Medium,15,4,2022
8284,S.family trip/2Bedroom/Wifi/BTS Bang chak,Steven,Phra Khanong,13.69239,100.59969,Entire home/apt,1700,1,12,12,163,True,False,False,False,Medium,8,11,2022
8285,ENTIRE BOUTIQUE HOUSE/2minsBTS/Mahanakhon/Garden,Mesook,Bang Rak,13.7225,100.52932,Entire home/apt,4500,2,1,2,0,True,False,False,False,High,24,7,2019
8286,#  friends  house# รู้สึกเหมือนมาพักบ้านเพื่อน,ภานุมาส,Taling Chan,13.76929,100.43352,Private room,900,1,0,1,178,False,False,True,False,Low,11,12,2022
8287,Townhome moobaan phrommit thonglor 13-15,Kanya,Vadhana,13.73303,100.57463,Entire home/apt,4000,1,0,1,180,True,False,False,False,High,11,12,2022
8288,"Superior Room @Acozyposhtel, DonMueang Airport BKK",Suporn,Don Mueang,13.9141,100.60354,Hotel room,1200,1,4,8,352,False,True,False,False,Medium,31,12,2019
8289,Beautiful apartment+7 minutes by bus to BTS,Krittiya,Bang Na,13.6614,100.65103,Entire home/apt,950,3,5,13,242,True,False,False,False,Low,5,12,2022
8290,Anonymous Common House - The Aviator (Jacuzzi),The Anonymous House,Bang Rak,13.72463,100.52335,Entire home/apt,7143,2,129,8,37,True,False,False,False,High,22,12,2022
8291,Anonymous Common House - The Himba Tribe,The Anonymous House,Bang Rak,13.72318,100.52483,Private room,2229,2,72,8,43,False,False,True,False,High,14,12,2022
8292,Clean Hotel - 5 Minutes To MBK Mall Standard Room,Sakaowadee,Ratchathewi,13.75278,100.52496,Private room,3000,1,0,8,302,False,False,True,False,High,11,12,2022
8293,Clean Hotel - 5 Minutes To MBK Mall Superior Room,Sakaowadee,Ratchathewi,13.7526,100.5254,Private room,3000,1,0,8,302,False,False,True,False,High,11,12,2022
8294,Standard Room - 5 Minutes To Pratunam Market & BTS,Sakaowadee,Ratchathewi,13.75283,100.5268,Private room,3000,1,0,8,302,False,False,True,False,High,11,12,2022
8295,Superior Room - 5 Minutes To Pratunam Market & BTS,Sakaowadee,Parthum Wan,13.7488,100.53223,Private room,3000,1,0,8,302,False,False,True,False,High,11,12,2022
8296,New!  La Chada Night Market 1BR 2PPL near MRT,Curry,Huai Khwang,13.77297,100.5795,Entire home/apt,1057,1,21,228,0,True,False,False,False,Low,16,3,2021
8297,10 Minutes Walk From Siam Paragon & Central World - Siam BTS,Sakaowadee,Ratchathewi,13.75254,100.5247,Private room,3000,1,0,8,302,False,False,True,False,High,11,12,2022
8298,10 Minutes Walk From Siam Paragon & Central World - Siam BTS,Sakaowadee,Ratchathewi,13.75409,100.52658,Private room,3000,1,3,8,302,False,False,True,False,High,17,12,2020
8299,FL22 Central Sathorn old town street luxury apt1BR,SiamLife,Sathon,13.70625,100.52555,Entire home/apt,1500,7,8,17,248,True,False,False,False,Medium,31,7,2022
8300,ห้องพัก ทรีคอนโด เอกมัย กรุงเทพ,Duangkaeo,Khlong Toei,13.71668,100.58228,Private room,1700,1,0,1,180,False,False,True,False,Medium,11,12,2022
8304,Lovely 2-bedroom with Skyline view near BTS,Hunter,Thon buri,13.7167,100.48149,Entire home/apt,1112,3,17,2,303,True,False,False,False,Medium,26,12,2022
8305,Bts On Nut 1B Mono Condo 2ppl full-equiped wifi,Mika,Khlong Toei,13.70407,100.59371,Entire home/apt,1500,7,7,4,135,True,False,False,False,Medium,9,10,2022
8306,Bangkok BTS On Nut full-equiped Condo 2ppl Wifi,Mika,Khlong Toei,13.70395,100.59557,Entire home/apt,1429,7,7,4,113,True,False,False,False,Medium,30,11,2022
8307,"Danita's Home [1BRC] BTS Ari - Phaya Thai, Bangkok",Siamese,Phaya Thai,13.77468,100.54112,Entire home/apt,1111,3,32,2,22,True,False,False,False,Medium,11,6,2020
8308,~HAP@Sathorn - Room in Bangkok near mrt Lumpini 1~,Piphat,Sathon,13.72039,100.54822,Private room,1286,1,16,26,364,False,False,True,False,Medium,12,5,2022
8310,Hap@sathorn room in BKK near Lumpini station,Piphat,Sathon,13.72019,100.548172,Private room,1286,1,6,26,364,False,False,True,False,Medium,1,3,2020
8313,"Bangkok Comfy 1Bed,connect Airport link/BTS/MRT#3",Thunder M.,Suanluang,13.74105,100.60086,Entire home/apt,999,1,11,7,0,True,False,False,False,Low,23,11,2020
8315,Harmony Lardprao 12,Rachasak,Chatu Chak,13.80942,100.56708,Private room,690,2,0,3,365,False,False,True,False,Low,11,12,2022
8316,Lovely Greenery Escape in the Center of Sathorn,Guillaume,Sathon,13.71209,100.52101,Entire home/apt,1397,3,32,1,325,True,False,False,False,Medium,10,12,2022
8317,【HY2】Luxury 1BR/Near BTS train/ Nana/Terminal21,Karl,Vadhana,13.7435,100.55582,Entire home/apt,2743,3,41,4,60,True,False,False,False,High,11,12,2022
8319,S.體驗泰國慢活渡假人生/大泳池/1BR/bts Bang chak(一居室),Steven,Phra Khanong,13.69268,100.5987,Entire home/apt,950,1,11,12,154,True,False,False,False,Low,15,11,2022
8320,Large Bed with Big Balcony and Outdoor Bathtub,Sita,Parthum Wan,13.74284,100.52433,Hotel room,3186,1,6,10,329,False,True,False,False,High,22,6,2022
8321,Vintage FAMILY SUITE in Bangkok old town,Jason,Phra Nakhon,13.757,100.50468,Private room,8600,1,0,6,281,False,False,True,False,High,11,12,2022
8322,Spacious Room Comfy Bed near BTS National Stadium,Sita,Parthum Wan,13.74295,100.52355,Hotel room,2429,1,0,10,334,False,True,False,False,High,11,12,2022
